28.05.2019	1	64,4636
29.05.2019	1	64,5394
30.05.2019	1	64,9084
31.05.2019	1	65,0583
01.06.2019	1	65,3834
04.06.2019	1	65,5547
05.06.2019	1	65,1614
06.06.2019	1	65,1243
07.06.2019	1	65,2340
08.06.2019	1	65,0395
11.06.2019	1	64,7919
12.06.2019	1	64,5158
14.06.2019	1	64,6314
15.06.2019	1	64,4326
18.06.2019	1	64,3187
19.06.2019	1	64,3352
20.06.2019	1	63,9794
21.06.2019	1	63,3877
22.06.2019	1	63,1295
25.06.2019	1	62,9095
26.06.2019	1	62,5229
27.06.2019	1	62,8083
28.06.2019	1	63,0452
29.06.2019	1	63,0756
02.07.2019	1	63,0541
03.07.2019	1	63,2265
04.07.2019	1	63,4951
05.07.2019	1	63,4013
06.07.2019	1	63,5841
09.07.2019	1	63,8699
10.07.2019	1	63,7660
11.07.2019	1	63,7988
12.07.2019	1	62,9944
13.07.2019	1	63,0204
16.07.2019	1	62,8280
17.07.2019	1	62,8129
18.07.2019	1	62,9451
19.07.2019	1	62,8286
20.07.2019	1	62,8666
23.07.2019	1	62,9776
24.07.2019	1	63,1290
25.07.2019	1	63,1162
26.07.2019	1	63,1572
27.07.2019	1	63,1271
30.07.2019	1	63,5210
31.07.2019	1	63,3791
01.08.2019	1	63,4172
02.08.2019	1	63,8340
03.08.2019	1	64,6423
06.08.2019	1	65,0546
07.08.2019	1	65,2030
08.08.2019	1	65,0932
09.08.2019	1	65,1299
10.08.2019	1	65,2543
